date,series,value,unit,source,status,n_active,dispnums
1907-02-11,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-02-11,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-02-18,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-02-18,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-02-25,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-02-25,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-03-04,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-03-04,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-03-11,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-03-11,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-03-18,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-03-18,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-03-25,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-03-25,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-04-01,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-04-01,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-04-08,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-04-08,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-04-15,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-04-15,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-04-22,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-04-22,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-04-29,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-04-29,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-05-06,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-05-06,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-05-13,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-05-13,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-05-20,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-05-20,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-05-27,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-05-27,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-06-03,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-06-03,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-06-10,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-06-10,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-06-17,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-06-17,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-06-24,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-06-24,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-07-01,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-07-01,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-07-08,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-07-08,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-07-15,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-07-15,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-07-22,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-07-22,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-07-29,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-07-29,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-08-05,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-08-05,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-08-12,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-08-12,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-08-19,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-08-19,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-08-26,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-08-26,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-09-02,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-09-02,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-09-09,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-09-09,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-09-16,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-09-16,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-09-23,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-09-23,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-09-30,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-09-30,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-10-07,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-10-07,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-10-14,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-10-14,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-10-21,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-10-21,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-10-28,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-10-28,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-11-04,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-11-04,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-11-11,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-11-11,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-11-18,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-11-18,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-11-25,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-11-25,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-12-02,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-12-02,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-12-09,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-12-09,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-12-16,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-12-16,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-12-23,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-12-23,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-12-30,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-12-30,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-01-06,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-01-06,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-01-13,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-01-13,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-01-20,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-01-20,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-01-27,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-01-27,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-02-03,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-02-03,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-02-10,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-02-10,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-02-17,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-02-17,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-02-24,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-02-24,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-03-02,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-03-02,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-03-09,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-03-09,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-03-16,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-03-16,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-03-23,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-03-23,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-03-30,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-03-30,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-04-06,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-04-06,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-04-13,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-04-13,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-04-20,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-04-20,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-04-27,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-04-27,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-05-04,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-05-04,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-05-11,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-05-11,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-05-18,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-05-18,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-05-25,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-05-25,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-06-01,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-06-01,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-06-08,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-06-08,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-06-15,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-06-15,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-06-22,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-06-22,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-06-29,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-06-29,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-07-06,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-07-06,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-07-13,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-07-13,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-07-20,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-07-20,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-07-27,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-07-27,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-08-03,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-08-03,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-08-10,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-08-10,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-08-17,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-08-17,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-08-24,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-08-24,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-08-31,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-08-31,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-09-07,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-09-07,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-09-14,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-09-14,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-09-21,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-09-21,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-09-28,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-09-28,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-10-05,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-10-05,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-10-12,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-10-12,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-10-19,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-10-19,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-10-26,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-10-26,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-11-02,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-11-02,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-11-09,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-11-09,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-11-16,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-11-16,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-11-23,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-11-23,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-11-30,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-11-30,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-12-07,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-12-07,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-12-14,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-12-14,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-12-21,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-12-21,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1908-12-28,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1908-12-28,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-01-04,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-01-04,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-01-11,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-01-11,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-01-18,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-01-18,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-01-25,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-01-25,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-02-01,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-02-01,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-02-08,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-02-08,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-02-15,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-02-15,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-02-22,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-02-22,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-03-01,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-03-01,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-03-08,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-03-08,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-03-15,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-03-15,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-03-22,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-03-22,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-03-29,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-03-29,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-04-05,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-04-05,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-04-12,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-04-12,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-04-19,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-04-19,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-04-26,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-04-26,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-05-03,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-05-03,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-05-10,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-05-10,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-05-17,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-05-17,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-05-24,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-05-24,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-05-31,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-05-31,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-06-07,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-06-07,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-06-14,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-06-14,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-06-21,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-06-21,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-06-28,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-06-28,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-07-05,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-07-05,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-07-12,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-07-12,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-07-19,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-07-19,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-07-26,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-07-26,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-08-02,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-08-02,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-08-09,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-08-09,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-08-16,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-08-16,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-08-23,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-08-23,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-08-30,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-08-30,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-09-06,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-09-06,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-09-13,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-09-13,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-09-20,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-09-20,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-09-27,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-09-27,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-10-04,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-10-04,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-10-11,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-10-11,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-10-18,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-10-18,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-10-25,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-10-25,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-11-01,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-11-01,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-11-08,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-11-08,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-11-15,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-11-15,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-11-22,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-11-22,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-11-29,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-11-29,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-12-06,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-12-06,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-12-13,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-12-13,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-12-20,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-12-20,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1909-12-27,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1909-12-27,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-01-03,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-01-03,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-01-10,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-01-10,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-01-17,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-01-17,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-01-24,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-01-24,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-01-31,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-01-31,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-02-07,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-02-07,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-02-14,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-02-14,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-02-21,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-02-21,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-02-28,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-02-28,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-03-07,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-03-07,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-03-14,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-03-14,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-03-21,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-03-21,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-03-28,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-03-28,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-04-04,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-04-04,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-04-11,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-04-11,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-04-18,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-04-18,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-04-25,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-04-25,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-05-02,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-05-02,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-05-09,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-05-09,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-05-16,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-05-16,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-05-23,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-05-23,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-05-30,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-05-30,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-06-06,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-06-06,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-06-13,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-06-13,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-06-20,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-06-20,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-06-27,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-06-27,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-07-04,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-07-04,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-07-11,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-07-11,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-07-18,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-07-18,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-07-25,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-07-25,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-08-01,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-08-01,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-08-08,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-08-08,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-08-15,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-08-15,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-08-22,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-08-22,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1910-08-29,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1910-08-29,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
