state,zip,store_id,store_address,county,geo,whole_milk,milk_2pct,milk_1pct,milk_fatfree,pct_black,pct_white,pct_hisp,median_income,population,class_I_diff_cwt
SC,29575,2887|574,125 Maryport Drive,Horry,urban,2.88,2.88,2.88,2.88,2.9,87.8,3.8,68031.0,19511,6.0
SC,29576,5705|3442,"545 Garden City Connector, Garden City Beach, SC 29576",Georgetown,rural,2.88,2.88,2.88,2.88,1.6,91.8,3.9,65890.0,32817,6.0
SC,29577,2870|5367|5923|2712,3915 N Kings Hwy,Horry,urban,2.88,2.88,2.92,2.88,17.0,66.1,12.4,47107.0,34384,6.0
SC,29582,5087,"550 Highway 17 N, North Myrtle Beach, SC 29582",Horry,rural,2.97,2.97,2.97,2.97,3.2,83.1,9.1,68741.0,19701,6.0
SC,29607,640,1451 Woodruff Rd,Greenville,urban,2.5,2.5,2.5,2.5,26.4,61.9,5.3,65712.0,43466,5.6
SC,29611,641|3192,6134 White Horse Rd,Anderson,urban,2.5,2.5,2.5,2.57,28.2,45.1,20.0,45291.0,32925,5.6
SC,29615,2328|4583,2014 Wade Hampton Blvd,Greenville,urban,2.5,2.5,2.5,,9.5,74.2,7.5,72494.0,39164,5.6
SC,29617,4452,5009 Old Buncombe Road,Greenville,urban,2.5,2.5,2.5,2.5,14.6,57.8,23.2,50976.0,26649,5.6
SC,29621,4443|396,2003 E Greenville St,Anderson,rural,2.88,2.88,2.88,2.88,16.6,74.1,3.2,71438.0,44260,5.6
SC,29624,644,651 Highway 28 Byp,Anderson,rural,2.88,2.88,2.88,2.88,41.9,47.6,7.9,29953.0,14746,5.6
SC,29630,3222,"1286 Eighteen Mile Rd, Central, SC 29630",Anderson,rural,3.26,3.26,3.26,,6.6,77.4,5.0,50864.0,15638,5.6
SC,29631,4445,"680 Old Greenville Hwy, Clemson, SC 29631",Anderson,urban,3.26,3.26,3.26,3.26,7.6,79.0,3.1,50348.0,16313,5.6
SC,29640,631,"115 Rolling Hills Cir, Easley, SC 29640",Pickens,rural,2.5,2.5,2.5,2.5,6.8,82.6,7.4,58980.0,32397,5.6
SC,29646,6887,300 Bypass 25 Ne,Abbeville,rural,2.82,2.82,2.82,2.82,40.8,45.4,11.4,39899.0,28014,5.8
SC,29649,1382,508 Nw Bypass 72,Abbeville,rural,2.82,,,,29.0,63.6,3.0,51155.0,26696,5.8
SC,29650,4145,805 W Wade Hampton Blvd Ste B,Greenville,urban,2.5,,,,8.1,72.7,9.2,91439.0,38725,5.6
SC,29651,2687,14055 E Wade Hampton Blvd,Greenville,rural,2.5,,,,10.6,73.8,9.8,73505.0,53804,5.6
SC,29671,3191,"2637 Gentry Memorial Hwy, Pickens, SC 29671",Pickens,rural,3.82,3.82,3.82,3.82,5.1,89.5,1.4,63430.0,19318,5.6
SC,29678,1123,"1636 Sandifer Blvd, Seneca, SC 29678",Oconee,rural,3.26,3.26,3.26,3.26,16.8,73.7,5.2,45665.0,23359,5.6
SC,29680,5371|2265,1401 West Georgia Rd.,Greenville,urban,2.52,2.52,2.52,2.52,25.1,60.6,7.6,85911.0,33768,5.6
SC,29681,3628,115 Highway 14,Greenville,urban,2.5,2.5,2.5,2.5,11.8,74.1,7.5,104235.0,66168,5.6
SC,29687,1244,"3027 Wade Hampton Blvd, Taylors, SC 29687",Greenville,rural,2.5,2.5,2.5,2.5,11.2,73.3,10.1,71133.0,43398,5.6
SC,29690,5487,"9 Benton Rd, Travelers Rest, SC 29690",Greenville,rural,2.5,2.5,2.5,2.5,8.4,81.2,4.6,63506.0,26362,5.6
SC,29706,1603,"1691 J A Cochran Byp, Chester, SC 29706",Chester,rural,3.82,3.82,3.82,3.82,40.6,54.3,2.7,50942.0,19470,5.8
SC,29707,4237,"10048 Charlotte Hwy, Indian Land, SC 29707",Lancaster,urban,2.62,2.62,2.62,2.62,6.0,79.3,8.6,108322.0,31826,5.8
SC,29708,3733,"1151 Stonecrest Blvd, Tega Cay, SC 29708",York,urban,3.32,3.32,3.32,3.32,8.9,72.3,7.8,125677.0,42028,5.6
SC,29710,5745,"175 Highway 274, Lake Wylie, SC 29710",York,rural,3.82,,,,9.7,80.3,6.3,82554.0,38528,5.6
SC,29715,3359,"500 N Dobys Bridge Road, Fort Mill, SC 29715",York,urban,2.62,2.62,2.62,2.62,12.2,68.9,8.9,103892.0,41581,5.6
SC,29720,1030,"805 Hwy 9 Bypass Wes, Lancaster, SC 29720",Lancaster,rural,3.38,3.38,3.38,3.38,27.9,62.1,6.2,58549.0,52308,5.8
SC,29730,6962|585,1225 Cherry Rd,Chester,rural,3.32,3.32,3.32,3.36,38.8,51.0,4.8,57488.0,56727,5.8
SC,29732,4593,4875 Old York Rd,York,urban,3.32,3.32,3.32,3.32,20.0,67.8,6.7,77601.0,57182,5.6
SC,29745,1144,"970 E Liberty St, York, SC 29745",York,rural,3.82,3.82,3.82,,14.6,76.0,4.5,73416.0,34352,5.6
SC,29801,4487,3581 Richland Ave W,Aiken,rural,2.67,2.67,2.67,2.67,42.6,49.1,5.7,52973.0,30148,6.0
SC,29803,514,2035 Whiskey Rd,Aiken,rural,2.67,2.67,2.67,2.67,17.5,72.7,4.1,77868.0,38849,6.0
SC,29812,795,"11391 Dunbarton Blvd, Barnwell, SC 29812",Allendale,rural,3.86,3.86,3.86,3.86,40.2,52.7,3.2,42038.0,10773,6.0
SC,29841,1270,1201 Knox Ave,Aiken,urban,2.67,2.67,2.67,,19.4,70.2,6.3,64079.0,32505,6.0
SC,29860,6576,1041 Edgefield Rd,Aiken,rural,2.67,2.67,2.67,,15.8,74.3,5.3,88591.0,17149,6.0
SC,29906,1383,350 Robert Smalls Pkwy,Beaufort,rural,3.86,3.86,3.86,3.86,36.3,48.0,12.7,60041.0,25772,6.0
SC,29907,7181,265 Sea Island Parkway,Beaufort,rural,3.86,3.86,3.86,,12.1,78.2,4.0,85203.0,14580,6.0
SC,29910,6395,"4 Bluffton Rd, Bluffton, SC 29910",Beaufort,rural,3.38,3.38,3.38,3.38,6.8,71.9,17.2,92421.0,47927,6.0
SC,29926,728,"25 Pembroke Dr, Hilton Head Island, SC 29926",Beaufort,rural,3.86,3.86,3.86,3.86,9.8,69.7,17.7,95090.0,25384,6.0
SC,29927,2832,"4400 Us Highway 278, Hardeeville, SC 29927",Beaufort,rural,3.86,3.86,3.86,3.86,29.9,40.2,26.7,69635.0,10297,6.0
SD,57006,1538,"2233 6th St., Brookings, SD 57006",Brookings,rural,3.86,3.86,3.86,3.86,1.4,86.8,3.8,60572.0,23402,2.6
SD,57069,3734,"1207 Princeton Ave, Vermillion, SD 57069",Clay,rural,3.48,3.48,3.48,3.48,2.0,84.7,2.5,52052.0,12872,2.6
SD,57078,1483,"3001 Broadway Ave, Yankton, SD 57078",Yankton,rural,3.48,3.48,3.48,3.48,1.4,86.9,5.7,67326.0,20266,2.6
SD,57106,1535,3209 S Louise Ave,Lincoln,urban,3.06,3.06,3.06,3.06,4.7,82.1,6.7,74484.0,50299,2.6
SD,57107,4865,5200 West 60th Street North,Minnehaha,rural,3.06,3.06,3.06,3.06,7.2,75.9,10.7,76567.0,10994,2.6
SD,57108,2443,7821 South Minnesota Avenue,Lincoln,urban,3.06,3.06,3.06,3.06,1.9,90.9,2.6,93630.0,31255,2.6
SD,57110,3237,5521 E Arrowhead Pkwy,Minnehaha,urban,3.06,3.06,3.06,3.06,6.6,78.4,5.0,85363.0,21138,2.6
SD,57201,1500,"1201 29th St Se, Watertown, SD 57201",Codington,rural,3.86,3.86,3.86,3.86,0.6,90.5,3.5,65761.0,26119,2.6
SD,57301,2990,"1101 E Spruce St, Mitchell, SD 57301",Davison,rural,3.86,3.86,3.86,3.86,0.5,89.7,3.7,55076.0,18967,2.6
SD,57350,3853,"2791 Dakota Ave S, Huron, SD 57350",Beadle,rural,3.92,3.92,3.92,3.92,0.7,68.6,13.3,61444.0,15899,2.6
SD,57401,1520,"3820 7th Ave Se, Aberdeen, SD 57401",Brown,rural,3.96,3.96,3.96,3.96,2.6,83.3,4.3,67348.0,32217,2.6
SD,57501,1685,"1730 N Garfield Ave, Pierre, SD 57501",Hughes,rural,3.96,3.96,3.96,3.96,0.0,80.8,3.4,84055.0,17380,2.5
SD,57701,1604|3872,1200 N Lacrosse St,Meade,rural,3.96,3.96,3.96,3.96,1.8,72.9,6.1,52255.0,45046,2.4
SD,57783,1543,"2825 1st Ave, Spearfish, SD 57783",Butte,rural,3.96,3.96,3.96,3.96,0.6,88.6,3.5,64500.0,16533,2.4
TN,37013,5058,"3035 Hamilton Church Rd, Antioch, TN 37013",Davidson,urban,2.88,2.88,2.88,2.88,36.7,34.7,18.1,67270.0,99800,4.6
TN,37015,1226,"1626 Highway 12 S, Ashland City, TN 37015",Cheatham,rural,2.88,2.88,2.88,2.88,1.9,89.9,6.2,70271.0,19104,4.6
TN,37030,568,"125 Myers St, Carthage, TN 37030",Jackson,rural,4.44,4.23,4.12,4.03,2.5,88.8,2.8,53412.0,7595,4.6
TN,37040,4469|673,2551 Whitfield Road,Montgomery,rural,2.88,,,,26.5,55.9,8.9,62035.0,60377,4.3
TN,37042,4589|4591|1075,216 Dover Road,Montgomery,urban,2.88,2.88,2.88,2.88,26.0,47.9,15.0,61609.0,83409,4.3
TN,37043,3495,2315 Madison St,Cheatham,rural,2.88,2.88,2.88,2.88,8.7,78.5,5.7,88299.0,55127,4.6
TN,37055,264,"175 Beasley Dr, Dickson, TN 37055",Dickson,rural,2.88,2.88,2.88,2.88,5.4,85.7,5.7,65016.0,28161,4.6
TN,37062,3137,"7100 Hopgood Rd, Fairview, TN 37062",Cheatham,rural,2.88,2.88,2.88,2.88,2.7,86.7,9.2,84453.0,13194,4.6
TN,37066,674,"1112 Nashville Pike, Gallatin, TN 37066",Sumner,rural,3.52,3.52,3.52,3.52,13.3,71.9,7.9,73381.0,59554,4.6
TN,37067,272,"3600 Mallory Ln, Franklin, TN 37067",Williamson,urban,2.88,2.88,2.88,2.88,3.3,74.6,4.2,105403.0,31953,4.6
TN,37075,1376,"204 N Anderson Ln, Hendersonville, TN 37075",Sumner,urban,3.52,3.52,3.52,3.52,8.0,83.2,4.9,94234.0,72102,4.6
TN,37076,710,"4424 Lebanon Pike, Hermitage, TN 37076",Davidson,urban,2.88,,,,25.5,61.4,7.8,68894.0,38095,4.6
TN,37083,879,"419 Highway 52 Byp W, Lafayette, TN 37083",Macon,rural,4.44,4.23,4.12,4.03,0.2,89.7,7.6,54796.0,15790,4.6
TN,37086,7020,"5511 Murfreesboro Rd, La Vergne, TN 37086",Davidson,urban,2.88,2.88,2.88,2.88,25.8,47.0,20.5,73853.0,36772,4.6
TN,37087,671,"615 S Cumberland St, Lebanon, TN 37087",Smith,rural,2.88,2.88,2.88,3.24,7.9,80.2,5.8,74665.0,53068,4.6
TN,37091,737,"1334 N Ellington Pkwy, Lewisburg, TN 37091",Bedford,rural,4.44,4.23,4.12,4.03,6.1,82.0,8.0,57170.0,23650,4.9
TN,37110,668,"915 N Chancery St, Mcminnville, TN 37110",Cannon,rural,4.44,4.23,4.12,4.03,2.6,84.0,10.1,52532.0,33384,4.9
TN,37115,5107|695,109 Gallatin Pike N,Davidson,urban,2.88,2.88,2.88,2.88,36.4,38.9,19.1,55313.0,41926,4.6
TN,37122,4482,"300 Pleasant Grove Rd Ste 600, Mount Juliet, TN 37122",Davidson,rural,2.88,2.88,2.88,2.88,7.3,81.1,5.2,109308.0,65251,4.6
TN,37127,416,140 Joe B Jackson Parkway,Rutherford,rural,2.88,,,,14.1,70.7,8.6,81270.0,20734,4.6
TN,37128,5148|5182,1153 Fortress Blvd,Rutherford,urban,2.88,2.88,2.88,2.88,13.9,69.6,5.4,85544.0,73657,4.6
TN,37129,682|2757,2000 Old Fort Pkwy,Rutherford,rural,2.88,,,,12.3,74.7,5.0,84076.0,60448,4.6
TN,37130,5057,2900 S Rutherford Blvd,Rutherford,urban,2.88,,,,17.8,64.9,10.2,57425.0,58119,4.6
TN,37160,656,"1880 N Main St, Shelbyville, TN 37160",Bedford,rural,4.44,4.23,4.12,4.03,7.9,68.6,18.1,56400.0,36057,4.9
TN,37166,4414,"515 W Broad St, Smithville, TN 37166",Cannon,rural,4.44,4.23,4.12,4.03,1.5,84.1,11.1,45677.0,14051,4.9
TN,37167,406,"570 Enon Springs Rd E, Smyrna, TN 37167",Rutherford,urban,2.88,2.88,2.88,2.88,14.8,62.6,12.4,76446.0,62284,4.6
TN,37172,304,"3360 Tom Austin Hwy, Springfield, TN 37172",Robertson,rural,2.88,2.88,2.88,2.88,13.0,69.0,13.8,62608.0,31173,4.6
TN,37174,3017,"4959 Main St, Spring Hill, TN 37174",Marshall,rural,2.88,2.88,2.88,2.88,4.5,83.8,7.3,96200.0,47859,4.9
TN,37185,390,"275 Walton Dr, Waverly, TN 37185",Houston,rural,2.88,2.88,2.88,,2.4,88.1,2.7,50403.0,9125,4.6
TN,37188,4483,"225 Wilkinson Ln, White House, TN 37188",Robertson,rural,2.88,2.88,2.88,2.88,2.7,88.2,4.1,85731.0,16774,4.6
TN,37204,5616,2421 Powell Ave,Davidson,urban,2.88,2.88,2.88,,11.5,79.6,2.5,104987.0,17234,4.6
TN,37207,4435,3458 Dickerson Pike,Davidson,urban,2.88,2.88,2.88,2.88,57.9,26.0,9.7,59973.0,40144,4.6
TN,37209,659,7044 Charlotte Pike,Cheatham,urban,2.88,2.88,2.88,2.88,18.9,65.5,6.3,68898.0,38126,4.6
TN,37211,5119|688|3717,5531 Edmondson Pike,Davidson,urban,2.88,2.88,2.88,2.88,14.7,52.5,23.2,64856.0,74389,4.6
TN,37303,663,"1815 Decatur Pike, Athens, TN 37303",McMinn,rural,3.62,3.62,3.62,3.62,4.6,86.1,5.1,58466.0,25101,5.2
TN,37312,698,4495 Keith St Nw,Bradley,rural,3.32,3.32,3.32,3.32,4.1,82.5,6.5,70095.0,37452,5.2
TN,37321,619,"3034 Rhea County Hwy, Dayton, TN 37321",Bledsoe,rural,4.27,4.12,3.94,3.87,1.4,84.5,8.1,56844.0,20672,4.9
TN,37323,5263,2300 Treasury Dr Se,Bradley,rural,3.32,3.32,3.32,3.32,1.3,89.7,6.3,65572.0,31188,5.2
TN,37327,4226,"16773 Rankin Ave, Dunlap, TN 37327",Bledsoe,rural,4.27,4.12,3.94,3.87,0.7,91.6,5.0,55417.0,12165,4.9
TN,37334,314,"1224 Huntsville Hwy, Fayetteville, TN 37334",Bedford,rural,4.44,4.23,4.12,4.03,8.6,82.4,4.1,59052.0,24051,4.9
TN,37343,5188|1606,7636 Middle Valley Rd,Hamilton,urban,3.18,3.18,3.18,,6.0,81.4,5.9,79088.0,44039,5.2
TN,37347,1089,"525 Kimball Crossing Dr, Kimball, TN 37347",Marion,rural,4.27,4.12,3.94,3.87,3.8,85.6,3.2,56094.0,8452,5.2
TN,37354,366,"4525 Highway 411, Madisonville, TN 37354",McMinn,rural,4.27,4.12,3.94,3.87,1.1,89.9,3.9,50838.0,17273,5.2
TN,37355,308,"2518 Hillsboro Blvd, Manchester, TN 37355",Coffee,rural,4.44,4.23,4.12,4.03,3.2,86.8,6.0,60907.0,29152,4.9
TN,37363,3835,"5588 Little Debbie Pkwy, Collegedale, TN 37363",Hamilton,rural,3.18,3.18,3.18,3.18,9.0,80.7,6.0,91350.0,40195,5.2
TN,37379,477,"9334 Dayton Pike, Soddy Daisy, TN 37379",Bledsoe,rural,3.18,3.18,3.18,3.18,0.6,95.0,1.0,80017.0,28593,4.9
TN,37388,667,"2111 N Jackson St, Tullahoma, TN 37388",Bedford,rural,3.72,3.72,3.72,,5.0,86.6,4.0,56972.0,27036,4.9
TN,37398,735,"2675 Decherd Blvd, Winchester, TN 37398",Franklin,rural,4.44,4.23,4.12,4.03,7.0,81.6,7.4,59187.0,15207,5.2
TN,37405,3659,501 Signal Mountain Rd,Hamilton,rural,3.18,3.18,3.18,3.18,4.2,82.7,2.3,72766.0,18456,5.2
TN,37411,4671|5251,4110 Shallowford Rd,Hamilton,urban,3.18,3.18,3.18,3.18,48.2,38.3,6.6,49645.0,18710,5.2
TN,37412,4692,"4150 Ringgold Rd, East Ridge, TN 37412",Hamilton,urban,3.18,3.18,3.18,3.18,11.7,70.4,13.4,53409.0,21840,5.2
TN,37415,3619,3901 Hixson Pike Suite 181,Hamilton,urban,3.18,,,,5.7,85.6,3.3,66776.0,22928,5.2
TN,37419,3660,3550 Cummings Hwy,Hamilton,rural,4.27,4.12,3.94,3.87,5.7,84.6,0.0,76431.0,6092,5.2
TN,37421,5143|1469,8101 East Brainerd Rd,Hamilton,urban,3.18,3.18,3.18,3.18,21.9,64.0,7.2,76562.0,52507,5.2
TN,37604,1080|3829,3111 Browns Mill Rd,Carter,urban,3.36,3.36,3.36,3.42,5.5,83.4,4.5,47171.0,37090,5.2
TN,37620,620,"220 Century Blvd, Bristol, TN 37620",Sullivan,rural,3.64,,,,2.1,90.7,3.0,50154.0,38245,5.2
TN,37643,690,"1001 Over Mountain Dr, Elizabethton, TN 37643",Carter,rural,4.32,4.13,4.02,3.92,2.1,92.0,3.4,47665.0,33773,5.2
TN,37660,5734|742,750 Lynn Garden Dr,Hawkins,rural,3.42,3.42,3.42,3.42,3.7,89.6,2.1,45453.0,39481,5.2
TN,37664,599,3200 Ft Henry Drive,Sullivan,rural,3.42,3.42,3.42,3.42,1.6,93.6,1.8,58977.0,28804,5.2
TN,37692,3852,"110 Rocky Bottom Dr, Unicoi, TN 37692",Unicoi,rural,4.32,4.13,4.02,3.92,0.3,86.0,9.4,45245.0,4769,5.4
TN,37701,672,"1030 Hunters Xing, Alcoa, TN 37701",Blount,rural,2.56,2.56,2.56,,11.7,71.8,7.5,65012.0,9073,5.2
TN,37716,4635,"150 Tanner Ln, Clinton, TN 37716",Anderson,rural,4.32,4.16,,3.9,1.5,91.6,2.1,57777.0,26391,4.9
TN,37745,680,"3755 E Andrew Johnson Hwy, Greeneville, TN 37745",Greene,rural,3.47,,3.47,3.47,3.3,87.6,6.3,51823.0,20852,5.2
TN,37757,1466,"2824 Appalachian Hwy, Jacksboro, TN 37757",Campbell,rural,4.32,4.13,4.02,3.92,0.2,97.7,0.1,57302.0,10313,4.9
TN,37760,724,"630 E Broadway Blvd, Jefferson City, TN 37760",Jefferson,rural,2.62,2.62,2.62,2.62,3.0,87.0,6.9,56593.0,13887,5.2
TN,37771,741,"911 Highway 321 N, Lenoir City, TN 37771",Loudon,rural,3.0,3.0,3.0,3.0,1.0,80.0,17.0,53564.0,17802,5.2
TN,37801,4223,"2410 Us Highway 411 S, Maryville, TN 37801",Blount,rural,2.56,2.56,2.56,2.56,2.4,92.3,2.4,63983.0,27006,5.2
TN,37813,685,475 Crockett Trace Dr,Hamblen,rural,2.62,2.62,2.62,,3.3,71.0,20.6,41590.0,17188,5.2
TN,37814,5467|6370,1997 Buffalo Trail,Hamblen,rural,2.62,2.62,2.62,2.62,3.9,78.8,12.1,49686.0,34894,5.2
TN,37821,678,"1075 Cosby Hwy, Newport, TN 37821",Cocke,rural,4.27,4.12,3.94,3.87,1.0,92.5,2.3,42622.0,21751,5.2
TN,37825,1159,"432 S Broad St, New Tazewell, TN 37825",Claiborne,rural,4.32,4.13,4.02,3.92,1.6,92.8,2.4,50333.0,8916,4.9
TN,37830,1194,"373 S Illinois Ave, Oak Ridge, TN 37830",Anderson,rural,3.96,3.96,3.96,3.96,6.4,80.4,5.5,66954.0,32164,4.9
TN,37841,583,"19740 Alberta St, Oneida, TN 37841",Scott,rural,4.32,4.13,4.02,3.92,0.1,96.1,0.4,41790.0,9658,4.9
TN,37854,676,"1102 No. Gateway Ave, Rockwood, TN 37854",Cumberland,rural,4.32,4.13,4.02,3.92,0.5,92.5,0.9,52386.0,12168,4.9
TN,37857,3234,"4331 Highway 66 S, Rogersville, TN 37857",Hawkins,rural,4.32,4.13,4.02,3.92,1.6,94.1,1.6,51809.0,20759,5.2
TN,37862,5908|578,1185 Dolly Parton Pkwy,Sevier,rural,3.12,3.12,3.28,3.12,0.7,80.6,15.8,55114.0,22148,5.2
TN,37874,4166,"935 State Hwy 11 South, Sweetwater, TN 37874",Loudon,rural,4.27,4.12,3.94,3.87,3.0,84.5,6.2,48864.0,15961,5.2
TN,37912,1318,6777 Clinton Hwy,Knox,urban,3.07,3.07,3.07,3.07,14.5,71.8,7.9,42080.0,22051,4.9
TN,37920,1320,7420 Chapman Hwy,Blount,rural,4.27,4.12,3.94,,5.9,84.4,4.0,58430.0,42537,5.2
TN,37921,3959,3120 Mckamey Road,Knox,urban,3.07,3.07,3.07,3.07,20.8,65.0,8.4,55517.0,28571,4.9
TN,37923,2065,8445 Walbrook Dr,Knox,urban,3.07,3.07,3.07,,7.4,77.5,8.3,67828.0,31364,4.9
TN,37924,2310,3051 Kinzel Way,Knox,rural,3.07,3.07,3.07,3.07,7.2,80.0,5.4,67394.0,14092,4.9
TN,37934,2932,10900 Parkside Dr,Knox,urban,3.07,3.07,3.07,3.07,0.9,89.0,2.9,126402.0,27675,4.9
TN,37938,1319,7550 Norris Fwy,Anderson,rural,3.12,3.12,3.12,3.12,1.2,94.0,1.1,81140.0,17366,4.9
TN,38008,466,"1604 W Market St, Bolivar, TN 38008",Hardeman,rural,4.83,4.66,4.5,4.42,56.6,35.0,1.6,40313.0,8567,4.6
TN,38012,64,"1100 S Dupree Ave, Brownsville, TN 38012",Haywood,rural,4.82,4.63,4.56,4.56,57.7,36.7,3.6,41702.0,13095,4.6
TN,38017,175,"560 W Poplar Ave, Collierville, TN 38017",Fayette,rural,3.02,3.02,3.02,3.02,10.4,70.0,4.2,131354.0,55570,4.6
TN,38018,2322,"577 N Germantown Pkwy, Cordova, TN 38018",Shelby,urban,3.02,3.02,3.02,3.02,46.0,40.1,6.2,82355.0,38338,4.6
TN,38019,93,"201 Lanny Bridges Ave, Covington, TN 38019",Tipton,rural,4.82,4.62,4.47,4.36,35.0,60.9,1.8,57124.0,15466,4.6
TN,38024,677,"2650 Lake Rd, Dyersburg, TN 38024",Dyer,rural,4.82,4.62,4.46,4.36,16.3,75.6,3.0,52475.0,25767,4.3
TN,38053,94,"8445 Us Highway 51 N, Millington, TN 38053",Shelby,rural,4.78,4.6,4.46,4.36,25.1,62.6,7.5,57012.0,25556,4.6
TN,38060,4533,"105 Chickasaw Ridge Dr, Oakland, TN 38060",Fayette,rural,4.82,4.62,4.47,4.37,27.1,68.8,2.3,80478.0,11713,4.6
TN,38063,97,"628 Highway 51 N, Ripley, TN 38063",Haywood,rural,4.82,4.62,4.46,4.36,39.2,56.1,1.2,46929.0,15569,4.6
TN,38115,5122,2856 Hickory Hill Rd,Shelby,urban,3.02,3.02,3.02,3.02,83.6,5.1,10.3,39176.0,36574,4.6
TN,38116,5196,5255 Elvis Presley Blvd,Shelby,urban,3.16,3.16,3.16,3.16,92.0,4.7,2.3,42354.0,40212,4.6
TN,38125,5043|1248,6990 E Shelby Dr,Shelby,urban,3.02,3.02,3.02,3.02,78.3,10.7,5.1,80116.0,43305,4.6
TN,38128,1561,3950 Austin Peay Hwy,Shelby,urban,3.02,3.02,3.02,3.02,80.8,9.3,6.4,40497.0,44400,4.6
TN,38133,950|6807,8400 Highway 64,Shelby,urban,3.06,3.06,3.06,3.06,27.3,50.6,14.0,74775.0,21383,4.6
TN,38135,3599,6520 Memphis Arlington Rd,Shelby,urban,3.02,3.02,3.02,3.02,36.6,55.2,3.4,88987.0,30917,4.6
TN,38237,107,"134 Courtright Rd, Martin, TN 38237",Obion,rural,4.48,4.27,4.14,4.07,12.6,79.3,3.8,46123.0,15517,4.3
TN,38242,177,"1210 Mineral Wells Ave, Paris, TN 38242",Henry,rural,4.44,4.23,4.12,4.03,10.3,83.5,2.3,45459.0,19575,4.3
TN,38261,675,"1601 W Reelfoot Ave, Union City, TN 38261",Obion,rural,4.76,4.57,4.42,,16.3,72.0,6.7,50576.0,16325,4.3
TN,38301,393,2171 S Highland Ave,Madison,rural,2.78,2.78,2.78,2.78,51.2,41.9,3.8,37692.0,33459,4.6
TN,38305,335,2196 Emporium Dr,Carroll,rural,2.78,2.78,2.84,2.78,32.8,57.0,5.1,63477.0,52527,4.6
TN,38320,738,"2200 Highway 641 N, Camden, TN 38320",Benton,rural,4.44,4.23,4.12,4.03,2.2,91.1,1.7,49774.0,10773,4.6
TN,38343,120,"2716 N Central Ave, Humboldt, TN 38343",Crockett,rural,4.48,4.27,4.14,4.07,23.3,67.4,6.5,51843.0,15763,4.3
TN,38344,161,"180 Veterans Dr N, Huntingdon, TN 38344",Carroll,rural,4.44,4.23,4.12,4.03,10.2,82.9,3.5,50883.0,8453,4.6
TN,38351,684,"547 W Church St, Lexington, TN 38351",Henderson,rural,4.44,4.23,4.12,,10.4,83.9,3.2,52933.0,18210,4.6
TN,38358,104,"15427 S First St, Milan, TN 38358",Gibson,rural,4.48,4.27,4.14,4.07,16.7,76.3,0.3,54514.0,12466,4.3
TN,38372,268,"175 Ji Bell Ln, Savannah, TN 38372",Hardin,rural,4.44,4.23,4.12,4.03,2.7,89.7,3.5,48537.0,17468,4.9
TN,38375,218,"1017 Mulberry Ave, Selmer, TN 38375",McNairy,rural,4.44,4.23,4.12,4.03,11.1,84.2,0.9,45785.0,8260,4.9
TN,38401,192,"2200 Brookmeade Dr, Columbia, TN 38401",Marshall,rural,2.88,2.88,2.88,2.88,12.9,75.7,7.2,66047.0,65393,4.9
TN,38462,1115,"612 E Main St, Hohenwald, TN 38462",Hickman,rural,4.44,4.23,4.12,4.03,0.5,92.9,2.3,43730.0,10145,4.6
TN,38464,683,"2130 N Locust Ave, Lawrenceburg, TN 38464",Giles,rural,4.44,4.23,4.12,,2.2,89.3,3.5,44848.0,23178,4.9
TN,38478,238,"1655 W College St, Pulaski, TN 38478",Giles,rural,4.44,4.23,4.12,4.03,11.8,76.5,4.3,55383.0,18545,4.9
TN,38501,657,"768 S Jefferson Ave, Cookeville, TN 38501",Jackson,rural,3.47,,,,3.1,83.0,8.6,49373.0,41930,4.6
TN,38506,5175,"589 W Main St, Algood, TN 38506",Jackson,rural,3.47,3.47,3.47,3.47,0.8,92.8,4.2,60588.0,29243,4.6
TN,38555,687,"168 Obed Plz Ste 108, Crossville, TN 38555",Cumberland,rural,4.32,,4.02,3.92,1.6,89.8,5.9,51697.0,21627,4.9
TN,38556,1467,"539 E Central Ave, Jamestown, TN 38556",Fentress,rural,4.32,4.16,3.98,3.9,0.2,94.9,2.5,41641.0,11684,4.6
TN,38583,587,"202 Sam Walton Dr, Sparta, TN 38583",Cumberland,rural,4.27,4.1,3.96,3.87,2.1,93.8,1.8,50582.0,25269,4.9
TX,75002,3574|5672,1520 E Exchange Pkwy,Collin,urban,2.56,2.56,2.56,2.56,12.9,56.7,12.9,119301.0,72679,3.7
TX,75006,2625|8899|1216,1025 W Trinity Mills,Dallas,urban,2.56,2.56,2.56,,9.0,33.1,48.3,79672.0,48062,3.7
TX,75007,3198,4025 Old Denton Rd,Collin,urban,2.56,2.56,2.56,2.56,8.1,43.7,27.5,105969.0,54498,3.7
TX,75013,2918,730 W Exchange Pkwy,Collin,urban,2.56,2.56,2.56,,7.1,49.8,9.2,149549.0,46649,3.7
TX,75020,147,"401 N Us Highway 75, Denison, TX 75020",Grayson,rural,2.72,2.72,2.72,2.72,6.5,76.2,10.7,64734.0,24486,3.7
TX,75022,5963,"2800 Flower Mound Rd, Flower Mound, TX 75022",Denton,urban,2.78,2.78,2.78,,2.8,64.6,13.5,179892.0,27000,3.7
TX,75023,997|1117|2926,6040 Coit Road,Collin,urban,2.56,,,,8.9,57.7,15.6,101246.0,49376,3.7
TX,75024,7261|2883,6565 Headquarters Dr,Collin,urban,2.56,2.56,2.56,2.56,9.3,41.1,7.7,114623.0,43520,3.7
