date,series,value,unit,source,status,issuer_yield,benchmark_yield,fred_id,benchmark_id
1911-06-01,france,53.00,bp,fred_nber,ok,3.6600,3.1300,M13027FRM156NNBR,M1341CGB40000M156NNBR
1911-06-01,germany,66.00,bp,fred_nber,ok,3.7900,3.1300,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1911-07-01,france,60.00,bp,fred_nber,ok,3.7800,3.1800,M13027FRM156NNBR,M1341CGB40000M156NNBR
1911-07-01,germany,62.00,bp,fred_nber,ok,3.8000,3.1800,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1911-08-01,france,58.00,bp,fred_nber,ok,3.7800,3.2000,M13027FRM156NNBR,M1341CGB40000M156NNBR
1911-08-01,germany,60.00,bp,fred_nber,ok,3.8000,3.2000,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1911-09-01,france,63.00,bp,fred_nber,ok,3.8600,3.2300,M13027FRM156NNBR,M1341CGB40000M156NNBR
1911-09-01,germany,59.00,bp,fred_nber,ok,3.8200,3.2300,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1911-10-01,france,50.00,bp,fred_nber,ok,3.7100,3.2100,M13027FRM156NNBR,M1341CGB40000M156NNBR
1911-10-01,germany,61.00,bp,fred_nber,ok,3.8200,3.2100,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1911-11-01,france,53.00,bp,fred_nber,ok,3.7100,3.1800,M13027FRM156NNBR,M1341CGB40000M156NNBR
1911-11-01,germany,64.00,bp,fred_nber,ok,3.8200,3.1800,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1911-12-01,france,47.00,bp,fred_nber,ok,3.7100,3.2400,M13027FRM156NNBR,M1341CGB40000M156NNBR
1911-12-01,germany,58.00,bp,fred_nber,ok,3.8200,3.2400,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1912-01-01,france,41.00,bp,fred_nber,ok,3.6500,3.2400,M13027FRM156NNBR,M1341CGB40000M156NNBR
1912-01-01,germany,59.00,bp,fred_nber,ok,3.8300,3.2400,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1912-02-01,france,44.00,bp,fred_nber,ok,3.6300,3.1900,M13027FRM156NNBR,M1341CGB40000M156NNBR
1912-02-01,germany,65.00,bp,fred_nber,ok,3.8400,3.1900,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1912-03-01,france,37.00,bp,fred_nber,ok,3.5800,3.2100,M13027FRM156NNBR,M1341CGB40000M156NNBR
1912-03-01,germany,64.00,bp,fred_nber,ok,3.8500,3.2100,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1912-04-01,france,31.00,bp,fred_nber,ok,3.5100,3.2000,M13027FRM156NNBR,M1341CGB40000M156NNBR
1912-04-01,germany,66.00,bp,fred_nber,ok,3.8600,3.2000,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1912-05-01,france,21.00,bp,fred_nber,ok,3.4100,3.2000,M13027FRM156NNBR,M1341CGB40000M156NNBR
1912-05-01,germany,68.00,bp,fred_nber,ok,3.8800,3.2000,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1912-06-01,france,18.00,bp,fred_nber,ok,3.4400,3.2600,M13027FRM156NNBR,M1341CGB40000M156NNBR
1912-06-01,germany,64.00,bp,fred_nber,ok,3.9000,3.2600,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1912-07-01,france,18.00,bp,fred_nber,ok,3.5100,3.3300,M13027FRM156NNBR,M1341CGB40000M156NNBR
1912-07-01,germany,58.00,bp,fred_nber,ok,3.9100,3.3300,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1912-08-01,france,9.00,bp,fred_nber,ok,3.4100,3.3200,M13027FRM156NNBR,M1341CGB40000M156NNBR
1912-08-01,germany,61.00,bp,fred_nber,ok,3.9300,3.3200,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1912-09-01,france,-2.00,bp,fred_nber,ok,3.3500,3.3700,M13027FRM156NNBR,M1341CGB40000M156NNBR
1912-09-01,germany,58.00,bp,fred_nber,ok,3.9500,3.3700,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1912-10-01,france,15.00,bp,fred_nber,ok,3.5500,3.4000,M13027FRM156NNBR,M1341CGB40000M156NNBR
1912-10-01,germany,58.00,bp,fred_nber,ok,3.9800,3.4000,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1912-11-01,france,17.00,bp,fred_nber,ok,3.5100,3.3400,M13027FRM156NNBR,M1341CGB40000M156NNBR
1912-11-01,germany,65.00,bp,fred_nber,ok,3.9900,3.3400,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1912-12-01,france,25.00,bp,fred_nber,ok,3.5900,3.3400,M13027FRM156NNBR,M1341CGB40000M156NNBR
1912-12-01,germany,65.00,bp,fred_nber,ok,3.9900,3.3400,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1913-01-01,france,22.00,bp,fred_nber,ok,3.5500,3.3300,M13027FRM156NNBR,M1341CGB40000M156NNBR
1913-01-01,germany,67.00,bp,fred_nber,ok,4.0000,3.3300,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1913-02-01,france,28.00,bp,fred_nber,ok,3.6300,3.3500,M13027FRM156NNBR,M1341CGB40000M156NNBR
1913-02-01,germany,66.00,bp,fred_nber,ok,4.0100,3.3500,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1913-03-01,france,31.00,bp,fred_nber,ok,3.7000,3.3900,M13027FRM156NNBR,M1341CGB40000M156NNBR
1913-03-01,germany,65.00,bp,fred_nber,ok,4.0400,3.3900,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1913-04-01,france,35.00,bp,fred_nber,ok,3.7000,3.3500,M13027FRM156NNBR,M1341CGB40000M156NNBR
1913-04-01,germany,70.00,bp,fred_nber,ok,4.0500,3.3500,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1913-05-01,france,42.00,bp,fred_nber,ok,3.7500,3.3300,M13027FRM156NNBR,M1341CGB40000M156NNBR
1913-05-01,germany,74.00,bp,fred_nber,ok,4.0700,3.3300,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1913-06-01,france,54.00,bp,fred_nber,ok,3.9500,3.4100,M13027FRM156NNBR,M1341CGB40000M156NNBR
1913-06-01,germany,71.00,bp,fred_nber,ok,4.1200,3.4100,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1913-07-01,france,41.00,bp,fred_nber,ok,3.8500,3.4400,M13027FRM156NNBR,M1341CGB40000M156NNBR
1913-07-01,germany,71.00,bp,fred_nber,ok,4.1500,3.4400,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1913-08-01,france,31.00,bp,fred_nber,ok,3.7000,3.3900,M13027FRM156NNBR,M1341CGB40000M156NNBR
1913-08-01,germany,76.00,bp,fred_nber,ok,4.1500,3.3900,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1913-09-01,france,35.00,bp,fred_nber,ok,3.7500,3.4000,M13027FRM156NNBR,M1341CGB40000M156NNBR
1913-09-01,germany,72.00,bp,fred_nber,ok,4.1200,3.4000,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1913-10-01,france,42.00,bp,fred_nber,ok,3.8500,3.4300,M13027FRM156NNBR,M1341CGB40000M156NNBR
1913-10-01,germany,68.00,bp,fred_nber,ok,4.1100,3.4300,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1913-11-01,france,41.00,bp,fred_nber,ok,3.8500,3.4400,M13027FRM156NNBR,M1341CGB40000M156NNBR
1913-11-01,germany,67.00,bp,fred_nber,ok,4.1100,3.4400,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1913-12-01,france,49.00,bp,fred_nber,ok,3.9700,3.4800,M13027FRM156NNBR,M1341CGB40000M156NNBR
1913-12-01,germany,62.00,bp,fred_nber,ok,4.1000,3.4800,M1328ADEM193NNBR,M1341CGB40000M156NNBR
1914-01-01,france,52.00,bp,fred_nber,ok,3.9400,3.4200,M13027FRM156NNBR,M1341CGB40000M156NNBR
1914-02-01,france,69.00,bp,fred_nber,ok,3.9700,3.2800,M13027FRM156NNBR,M1341CGB40000M156NNBR
1914-03-01,france,73.00,bp,fred_nber,ok,4.0600,3.3300,M13027FRM156NNBR,M1341CGB40000M156NNBR
1914-04-01,france,76.00,bp,fred_nber,ok,4.0600,3.3000,M13027FRM156NNBR,M1341CGB40000M156NNBR
1914-05-01,france,86.00,bp,fred_nber,ok,4.2000,3.3400,M13027FRM156NNBR,M1341CGB40000M156NNBR
1914-06-01,france,78.00,bp,fred_nber,ok,4.1500,3.3700,M13027FRM156NNBR,M1341CGB40000M156NNBR
1914-07-01,france,126.00,bp,fred_nber,ok,4.6000,3.3400,M13027FRM156NNBR,M1341CGB40000M156NNBR
1919-01-01,france,-86.00,bp,fred_nber,ok,3.3600,4.2200,M13027FRM156NNBR,M1341CGB40000M156NNBR
1919-02-01,france,-79.00,bp,fred_nber,ok,3.4500,4.2400,M13027FRM156NNBR,M1341CGB40000M156NNBR
1919-03-01,france,-79.00,bp,fred_nber,ok,3.5400,4.3300,M13027FRM156NNBR,M1341CGB40000M156NNBR
1919-04-01,france,-102.00,bp,fred_nber,ok,3.4500,4.4700,M13027FRM156NNBR,M1341CGB40000M156NNBR
1919-05-01,france,-116.00,bp,fred_nber,ok,3.3300,4.4900,M13027FRM156NNBR,M1341CGB40000M156NNBR
1919-06-01,france,-140.00,bp,fred_nber,ok,3.2600,4.6600,M13027FRM156NNBR,M1341CGB40000M156NNBR
1919-07-01,france,-139.00,bp,fred_nber,ok,3.4000,4.7900,M13027FRM156NNBR,M1341CGB40000M156NNBR
1919-08-01,france,-153.00,bp,fred_nber,ok,3.3200,4.8500,M13027FRM156NNBR,M1341CGB40000M156NNBR
1919-09-01,france,-180.00,bp,fred_nber,ok,3.1400,4.9400,M13027FRM156NNBR,M1341CGB40000M156NNBR
1919-10-01,france,-176.00,bp,fred_nber,ok,3.0600,4.8200,M13027FRM156NNBR,M1341CGB40000M156NNBR
